
Day: 365

20.0024,3.74
20.0047,3.73999
20.0071,3.73999
20.0094,3.73998
20.0118,3.73998
20.0142,3.73997
20.0165,3.73997
20.0189,3.73996
20.0213,3.73996
20.0236,3.73995
20.026,3.73994
20.0283,3.73994
20.0307,3.73993
20.033,3.73993
20.0354,3.73992
20.0378,3.73992
20.0401,3.73991
20.0425,3.73991
20.0448,3.7399
20.0472,3.73989
20.0495,3.73989
20.0519,3.73988
20.0542,3.73988
20.0566,3.73987
20.0589,3.73987
20.0613,3.73986
20.0637,3.73986
20.066,3.73985
20.0684,3.73984
20.0707,3.73984
20.0731,3.73983
20.0754,3.73983
20.0778,3.73982
20.0801,3.73982
20.0825,3.73981
20.0848,3.73981
20.0871,3.7398
20.0895,3.73979
20.0918,3.73979
20.0942,3.73978
20.0965,3.73978
20.0989,3.73977
20.1012,3.73977
20.1036,3.73976
20.1059,3.73976
20.1083,3.73975
20.1106,3.73974
20.1129,3.73974
20.1153,3.73973
20.1176,3.73973
20.12,3.73972
20.1223,3.73972
20.1247,3.73971
20.127,3.73971
20.1293,3.7397
20.1317,3.73969
20.134,3.73969
20.1364,3.73968
20.1387,3.73968
20.141,3.73967
20.1434,3.73967
20.1457,3.73966
20.1481,3.73966
20.1504,3.73965
20.1527,3.73964
20.1551,3.73964
20.1574,3.73963
20.1597,3.73963
20.1621,3.73962
20.1644,3.73962
20.1667,3.73961
20.1691,3.73961
20.1714,3.7396
20.1737,3.73959
20.1761,3.73959
20.1784,3.73958
20.1807,3.73958
20.1831,3.73957
20.1854,3.73957
20.1877,3.73956
20.1901,3.73956
20.1924,3.73955
20.1947,3.73954
20.197,3.73954
20.1994,3.73953
20.2017,3.73953
20.204,3.73952
20.2064,3.73952
20.2087,3.73951
20.211,3.73951
20.2133,3.7395
20.2157,3.73949
20.218,3.73949
20.2203,3.73948
20.2226,3.73948
20.225,3.73947
20.2273,3.73947
20.2296,3.73946
20.2319,3.73946
20.2342,3.73945
20.2366,3.73944
20.2389,3.73944
20.2412,3.73943
20.2435,3.73943
20.2458,3.73942
20.2482,3.73942
20.2505,3.73941
20.2528,3.73941
20.2551,3.7394
20.2574,3.73939
20.2598,3.73939
20.2621,3.73938
20.2644,3.73938
20.2667,3.73937
20.269,3.73937
20.2713,3.73936
20.2737,3.73936
20.276,3.73935
20.2783,3.73934
20.2806,3.73934
20.2829,3.73933
20.2852,3.73933
20.2875,3.73932
20.2899,3.73932
20.2922,3.73931
20.2945,3.73931
20.2968,3.7393
20.2991,3.73929
20.3014,3.73929
20.3037,3.73928
20.306,3.73928
20.3083,3.73927
20.3106,3.73927
20.313,3.73926
20.3153,3.73926
20.3176,3.73925
20.3199,3.73924
20.3222,3.73924
20.3245,3.73923
20.3268,3.73923
20.3291,3.73922
20.3314,3.73922
20.3337,3.73921
20.336,3.73921
20.3383,3.7392
20.3406,3.73919
20.3429,3.73919
20.3452,3.73918
20.3475,3.73918
20.3498,3.73917
20.3521,3.73917
20.3544,3.73916
20.3567,3.73916
20.359,3.73915
20.3613,3.73914
20.3636,3.73914
20.3659,3.73913
20.3682,3.73913
20.3705,3.73912
20.3728,3.73912
20.3751,3.73911
20.3774,3.73911
20.3797,3.7391
20.382,3.73909
20.3843,3.73909
20.3866,3.73908
20.3889,3.73908
20.3912,3.73907
20.3935,3.73907
20.3958,3.73906
20.3981,3.73906
20.4004,3.73905
20.4027,3.73904
20.405,3.73904
20.4072,3.73903
20.4095,3.73903
20.4118,3.73902
20.4141,3.73902
20.4164,3.73901
20.4187,3.73901
20.421,3.739
20.4233,3.73899
20.4256,3.73899
20.4279,3.73898
20.4301,3.73898
20.4324,3.73897
20.4347,3.73897
20.437,3.73896
20.4393,3.73896
20.4416,3.73895
20.4439,3.73894
20.4461,3.73894
20.4484,3.73893
20.4507,3.73893
20.453,3.73892
20.4553,3.73892
20.4576,3.73891
20.4598,3.73891
20.4621,3.7389
20.4644,3.73889
20.4667,3.73889
20.469,3.73888
20.4713,3.73888
20.4735,3.73887
20.4758,3.73887
20.4781,3.73886
20.4804,3.73886
20.4827,3.73885
20.4849,3.73884
20.4872,3.73884
20.4895,3.73883
20.4918,3.73883
20.494,3.73882
20.4963,3.73882
20.4986,3.73881
20.5009,3.73881
20.5031,3.7388
20.5054,3.73879
20.5077,3.73879
20.51,3.73878
20.5122,3.73878
20.5145,3.73877
20.5168,3.73877
20.5191,3.73876
20.5213,3.73876
20.5236,3.73875
20.5259,3.73874
20.5281,3.73874
20.5304,3.73873
20.5327,3.73873
20.5349,3.73872
20.5372,3.73872
20.5395,3.73871
20.5418,3.73871
20.544,3.7387
20.5463,3.73869
20.5486,3.73869
20.5508,3.73868
20.5531,3.73868
20.5554,3.73867
20.5576,3.73867
20.5599,3.73866
20.5622,3.73866
20.5644,3.73865
20.5667,3.73864
20.5689,3.73864
20.5712,3.73863
20.5735,3.73863
20.5757,3.73862
20.578,3.73862
20.5803,3.73861
20.5825,3.73861
20.5848,3.7386
20.587,3.73859
20.5893,3.73859
20.5916,3.73858
20.5938,3.73858
20.5961,3.73857
20.5983,3.73857
20.6006,3.73856
20.6028,3.73856
20.6051,3.73855
20.6074,3.73854
20.6096,3.73854
20.6119,3.73853
20.6141,3.73853
20.6164,3.73852
20.6186,3.73852
20.6209,3.73851
20.6231,3.73851
20.6254,3.7385
20.6277,3.73849
20.6299,3.73849
20.6322,3.73848
20.6344,3.73848
20.6367,3.73847
20.6389,3.73847
20.6412,3.73846
20.6434,3.73846
20.6457,3.73845
20.6479,3.73844
20.6502,3.73844
20.6524,3.73843
20.6547,3.73843
20.6569,3.73842
20.6592,3.73842
20.6614,3.73841
20.6636,3.73841
20.6659,3.7384
20.6681,3.73839
20.6704,3.73839
20.6726,3.73838
20.6749,3.73838
20.6771,3.73837
20.6794,3.73837
20.6816,3.73836
20.6839,3.73836
20.6861,3.73835
20.6883,3.73834
20.6906,3.73834
20.6928,3.73833
20.6951,3.73833
20.6973,3.73832
20.6995,3.73832
20.7018,3.73831
20.704,3.73831
20.7063,3.7383
20.7085,3.73829
20.7107,3.73829
20.713,3.73828
20.7152,3.73828
20.7175,3.73827
20.7197,3.73827
20.7219,3.73826
20.7242,3.73826
20.7264,3.73825
20.7286,3.73824
20.7309,3.73824
20.7331,3.73823
20.7353,3.73823
20.7376,3.73822
20.7398,3.73822
20.742,3.73821
20.7443,3.73821
20.7465,3.7382
20.7487,3.73819
20.751,3.73819
20.7532,3.73818
20.7554,3.73818
20.7577,3.73817
20.7599,3.73817
20.7621,3.73816
20.7643,3.73816
20.7666,3.73815
20.7688,3.73814
20.771,3.73814
20.7733,3.73813
20.7755,3.73813
20.7777,3.73812
20.7799,3.73812
20.7822,3.73811
20.7844,3.73811
20.7866,3.7381
20.7888,3.73809
20.7911,3.73809
20.7933,3.73808
20.7955,3.73808
20.7977,3.73807
20.8,3.73807
20.8022,3.73806
20.8044,3.73806
20.8066,3.73805
20.8088,3.73804
20.8111,3.73804
20.8133,3.73803
20.8155,3.73803
20.8177,3.73802
20.82,3.73802
20.8222,3.73801
20.8244,3.73801
20.8266,3.738
20.8288,3.73799
20.831,3.73799
20.8333,3.73798
20.8355,3.73798
20.8377,3.73797
20.8399,3.73797
20.8421,3.73796
20.8443,3.73796
20.8466,3.73795
20.8488,3.73794
20.851,3.73794
20.8532,3.73793
20.8554,3.73793
20.8576,3.73792
20.8598,3.73792
20.862,3.73791
20.8643,3.73791
20.8665,3.7379
20.8687,3.73789
20.8709,3.73789
20.8731,3.73788
20.8753,3.73788
20.8775,3.73787
20.8797,3.73787
20.8819,3.73786
20.8841,3.73786
20.8864,3.73785
20.8886,3.73784
20.8908,3.73784
20.893,3.73783
20.8952,3.73783
20.8974,3.73782
20.8996,3.73782
20.9018,3.73781
20.904,3.73781
20.9062,3.7378
20.9084,3.73779
20.9106,3.73779
20.9128,3.73778
20.915,3.73778
20.9172,3.73777
20.9194,3.73777
20.9216,3.73776
20.9238,3.73776
20.926,3.73775
20.9282,3.73774
20.9304,3.73774
20.9326,3.73773
20.9348,3.73773
20.937,3.73772
20.9392,3.73772
20.9414,3.73771
20.9436,3.73771
20.9458,3.7377
20.948,3.73769
20.9502,3.73769
20.9524,3.73768
20.9546,3.73768
20.9568,3.73767
20.959,3.73767
20.9612,3.73766
20.9634,3.73766
20.9656,3.73765
20.9678,3.73764
20.97,3.73764
20.9722,3.73763
20.9743,3.73763
20.9765,3.73762
20.9787,3.73762
20.9809,3.73761
20.9831,3.73761
20.9853,3.7376
20.9875,3.73759
20.9897,3.73759
20.9919,3.73758
20.9941,3.73758
20.9962,3.73757
20.9984,3.73757
21.0006,3.73756
21.0028,3.73756
21.005,3.73755
21.0072,3.73754
21.0094,3.73754
21.0116,3.73753
21.0137,3.73753
21.0159,3.73752
21.0181,3.73752
21.0203,3.73751
21.0225,3.73751
21.0247,3.7375
21.0268,3.73749
21.029,3.73749
21.0312,3.73748
21.0334,3.73748
21.0356,3.73747
21.0378,3.73747
21.0399,3.73746
21.0421,3.73746
21.0443,3.73745
21.0465,3.73744
21.0487,3.73744
21.0508,3.73743
21.053,3.73743
21.0552,3.73742
21.0574,3.73742
21.0595,3.73741
21.0617,3.73741
21.0639,3.7374
21.0661,3.73739
21.0682,3.73739
21.0704,3.73738
21.0726,3.73738
21.0748,3.73737
21.0769,3.73737
21.0791,3.73736
21.0813,3.73736
21.0835,3.73735
21.0856,3.73734
21.0878,3.73734
21.09,3.73733
21.0922,3.73733
21.0943,3.73732
21.0965,3.73732
21.0987,3.73731
21.1008,3.73731
21.103,3.7373
21.1052,3.73729
21.1073,3.73729
21.1095,3.73728
21.1117,3.73728
21.1139,3.73727
21.116,3.73727
21.1182,3.73726
21.1204,3.73726
21.1225,3.73725
21.1247,3.73724
21.1269,3.73724
21.129,3.73723
21.1312,3.73723
21.1333,3.73722
21.1355,3.73722
21.1377,3.73721
21.1398,3.73721
21.142,3.7372
21.1442,3.73719
21.1463,3.73719
21.1485,3.73718
21.1506,3.73718
21.1528,3.73717
21.155,3.73717
21.1571,3.73716
21.1593,3.73716
21.1614,3.73715
21.1636,3.73714
21.1658,3.73714
21.1679,3.73713
21.1701,3.73713
21.1722,3.73712
21.1744,3.73712
21.1766,3.73711
21.1787,3.73711
21.1809,3.7371
21.183,3.73709
21.1852,3.73709
21.1873,3.73708
21.1895,3.73708
21.1916,3.73707
21.1938,3.73707
21.1959,3.73706
21.1981,3.73706
21.2003,3.73705
21.2024,3.73704
21.2046,3.73704
21.2067,3.73703
21.2089,3.73703
21.211,3.73702
21.2132,3.73702
21.2153,3.73701
21.2175,3.73701
21.2196,3.737
21.2218,3.73699
21.2239,3.73699
21.2261,3.73698
21.2282,3.73698
21.2304,3.73697
21.2325,3.73697
21.2346,3.73696
21.2368,3.73696
21.2389,3.73695
21.2411,3.73694
21.2432,3.73694
21.2454,3.73693
21.2475,3.73693
21.2497,3.73692
21.2518,3.73692
21.2539,3.73691
21.2561,3.73691
21.2582,3.7369
21.2604,3.73689
21.2625,3.73689
21.2647,3.73688
21.2668,3.73688
21.2689,3.73687
21.2711,3.73687
21.2732,3.73686
21.2754,3.73686
21.2775,3.73685
21.2796,3.73684
21.2818,3.73684
21.2839,3.73683
21.2861,3.73683
21.2882,3.73682
21.2903,3.73682
21.2925,3.73681
21.2946,3.73681
21.2967,3.7368
21.2989,3.73679
21.301,3.73679
21.3031,3.73678
21.3053,3.73678
21.3074,3.73677
21.3095,3.73677
21.3117,3.73676
21.3138,3.73676
21.3159,3.73675
21.3181,3.73674
21.3202,3.73674
21.3223,3.73673
21.3245,3.73673
21.3266,3.73672
21.3287,3.73672
21.3309,3.73671
21.333,3.73671
21.3351,3.7367
21.3372,3.73669
21.3394,3.73669
21.3415,3.73668
21.3436,3.73668
21.3458,3.73667
21.3479,3.73667
21.35,3.73666
21.3521,3.73666
21.3543,3.73665
21.3564,3.73664
21.3585,3.73664
21.3606,3.73663
21.3628,3.73663
21.3649,3.73662
21.367,3.73662
21.3691,3.73661
21.3712,3.73661
21.3734,3.7366
21.3755,3.73659
21.3776,3.73659
21.3797,3.73658
21.3819,3.73658
21.384,3.73657
21.3861,3.73657
21.3882,3.73656
21.3903,3.73656
21.3925,3.73655
21.3946,3.73654
21.3967,3.73654
21.3988,3.73653
21.4009,3.73653
21.403,3.73652
21.4052,3.73652
21.4073,3.73651
21.4094,3.73651
21.4115,3.7365
21.4136,3.73649
21.4157,3.73649
21.4179,3.73648
21.42,3.73648
21.4221,3.73647
21.4242,3.73647
21.4263,3.73646
21.4284,3.73646
21.4305,3.73645
21.4326,3.73644
21.4348,3.73644
21.4369,3.73643
21.439,3.73643
21.4411,3.73642
21.4432,3.73642
21.4453,3.73641
21.4474,3.73641
21.4495,3.7364
21.4516,3.73639
21.4537,3.73639
21.4558,3.73638
21.458,3.73638
21.4601,3.73637
21.4622,3.73637
21.4643,3.73636
21.4664,3.73636
21.4685,3.73635
21.4706,3.73634
21.4727,3.73634
21.4748,3.73633
21.4769,3.73633
21.479,3.73632
21.4811,3.73632
21.4832,3.73631
21.4853,3.73631
21.4874,3.7363
21.4895,3.73629
21.4916,3.73629
21.4937,3.73628
21.4958,3.73628
21.4979,3.73627
21.5,3.73627
21.5021,3.73626
21.5042,3.73626
21.5063,3.73625
21.5084,3.73624
21.5105,3.73624
21.5126,3.73623
21.5147,3.73623
21.5168,3.73622
21.5189,3.73622
21.521,3.73621
21.5231,3.73621
21.5252,3.7362
21.5273,3.73619
21.5294,3.73619
21.5315,3.73618
21.5336,3.73618
21.5357,3.73617
21.5378,3.73617
21.5399,3.73616
21.542,3.73616
21.544,3.73615
21.5461,3.73614
21.5482,3.73614
21.5503,3.73613
21.5524,3.73613
21.5545,3.73612
21.5566,3.73612
21.5587,3.73611
21.5608,3.73611
21.5629,3.7361
21.5649,3.73609
21.567,3.73609
21.5691,3.73608
21.5712,3.73608
21.5733,3.73607
21.5754,3.73607
21.5775,3.73606
21.5796,3.73606
21.5816,3.73605
21.5837,3.73604
21.5858,3.73604
21.5879,3.73603
21.59,3.73603
21.5921,3.73602
21.5941,3.73602
21.5962,3.73601
21.5983,3.73601
21.6004,3.736
21.6025,3.73599
21.6046,3.73599
21.6066,3.73598
21.6087,3.73598
21.6108,3.73597
21.6129,3.73597
21.615,3.73596
21.617,3.73596
21.6191,3.73595
21.6212,3.73594
21.6233,3.73594
21.6254,3.73593
21.6274,3.73593
21.6295,3.73592
21.6316,3.73592
21.6337,3.73591
21.6357,3.73591
21.6378,3.7359
21.6399,3.73589
21.642,3.73589
21.644,3.73588
21.6461,3.73588
21.6482,3.73587
21.6503,3.73587
21.6523,3.73586
21.6544,3.73586
21.6565,3.73585
21.6586,3.73584
21.6606,3.73584
21.6627,3.73583
21.6648,3.73583
21.6668,3.73582
21.6689,3.73582
21.671,3.73581
21.6731,3.73581
21.6751,3.7358
21.6772,3.73579
21.6793,3.73579
21.6813,3.73578
21.6834,3.73578
21.6855,3.73577
21.6875,3.73577
21.6896,3.73576
21.6917,3.73576
21.6937,3.73575
21.6958,3.73574
21.6979,3.73574
21.6999,3.73573
21.702,3.73573
21.7041,3.73572
21.7061,3.73572
21.7082,3.73571
21.7102,3.73571
21.7123,3.7357
21.7144,3.73569
21.7164,3.73569
21.7185,3.73568
21.7206,3.73568
21.7226,3.73567
21.7247,3.73567
21.7267,3.73566
21.7288,3.73566
21.7309,3.73565
21.7329,3.73564
21.735,3.73564
21.737,3.73563
21.7391,3.73563
21.7411,3.73562
21.7432,3.73562
21.7453,3.73561
21.7473,3.73561
21.7494,3.7356
21.7514,3.73559
21.7535,3.73559
21.7555,3.73558
21.7576,3.73558
21.7597,3.73557
21.7617,3.73557
21.7638,3.73556
21.7658,3.73556
21.7679,3.73555
21.7699,3.73554
21.772,3.73554
21.774,3.73553
21.7761,3.73553
21.7781,3.73552
21.7802,3.73552
